"alturas" "pesos"
"57" 172.049967390577 71.563315820268
"58" 170.784169117059 62.2077949346262
"59" 173.734653080972 78.5860048478432
"60" 179.546269088712 80.1290815833808
"61" 168.343163647808 68.5498186027451
"62" 174.224378552241 72.3005773730754
"63" 173.742008709034 72.7982118807846
"64" 171.607076942377 69.3813373060218
"65" 174.377995086651 75.2902146116555
"66" 177.381808910675 72.5105330637734
"67" 175.060159389264 73.2573195180868
"68" 169.811140709653 69.0648137430381
"69" 175.667581142073 76.0855147587188
"70" 174.04189890215 74.9670142132733
"71" 174.225530961488 77.915183269944
"72" 176.679379068581 78.9208039529734
"73" 170.734830478652 74.4435920897235
"74" 173.350939230271 70.2708407524606
"75" 174.363621933195 71.0652169335279
"76" 173.694504718141 67.0619153705149
"77" 170.501430418414 74.4373801772697
"78" 175.154306405687 74.5334298834354
"79" 174.131111266285 69.7458383313704
"80" 173.435663584965 76.6651025343473
"81" 170.976725828922 69.3875065150897
"82" 180.723011649332 81.7884168733453
"83" 174.501592189618 72.9926583283048
"84" 176.708040515068 72.7803736849021
"85" 180.297066855527 81.1375649277024
"86" 177.139844370482 73.934028698879
"87" 176.85959990468 76.1973703594099
"88" 173.02663282896 74.7704497492538
"89" 175.818547484541 80.0498189078284
"90" 169.094617533127 68.1713252202425
"91" 177.221823032934 76.2067514121044
"92" 172.748894951198 72.5694302523319
"93" 172.14185775742 67.5998713896218
"94" 170.30925837823 67.2731379806819
"95" 175.575466819209 72.2493954269405
"96" 175.116793975954 69.6775741396511
"97" 175.356973680101 73.4757240278473
"98" 170.304927917954 66.6728585460361
"99" 168.211044314122 69.7820799852435
"100" 177.875983811648 74.4498436452819
"101" 169.720113499686 66.2488864157462
"102" 173.015388921562 70.9261898272663
"103" 177.268188681951 76.5332068736943
"104" 183.38631153967 82.3389876434359
"105" 170.872716262661 66.2145905941715
"106" 175.961038224791 70.1668164071997
"107" 172.254978786789 71.5952616790782
"108" 172.861565047787 76.3757843716286
"109" 173.267844746282 71.4195301512609
"110" 171.048399170268 67.9146762101537
"111" 167.383945941738 67.9214352371811
"112" 178.391688610599 77.8455224234851
"113" 176.37776208984 75.5564244419764
"114" 176.017752325749 76.2737692012296
"115" 176.419663405402 76.9795182576232
"116" 175.793838748732 78.7030053097928
"117" 172.620950114362 71.6438752042564
"118" 172.733998728239 72.6621977526729
"119" 174.317921159003 72.26012354173
"120" 174.239891411363 73.4664574178825
"121" 174.899476823299 76.943673385463
"122" 177.555658374391 78.4628354453788
"123" 175.695793261866 74.2810749604719
"124" 177.969690933993 77.9877354211257
"125" 178.875032907523 82.9717856581903
"126" 174.795049751146 74.9344698467706
"127" 174.900405197052 73.8532043947081
"128" 170.597867928222 70.8494569039356
"129" 174.644887533056 67.0296403756745
"130" 171.871408539351 73.9189617508647
"131" 170.083689506402 63.991663827189
"132" 169.445313413646 68.1226309008138
"133" 169.512302732815 70.8074216237938
"134" 174.034217364323 79.516168872898
"135" 174.370178084271 75.338500681144
"136" 175.948948288377 78.1023380338988
"137" 174.57922455848 79.5487703662671
"138" 172.205387475067 74.1941086242556
"139" 178.846915652279 77.7087164494492
"140" 178.782557349252 74.6291183451832
"141" 176.091644453622 75.9503555076536
"142" 172.988849717261 74.4466441114919
"143" 175.012029998036 74.7167589796532
"144" 172.81687914862 75.50324286275
"145" 174.866804615646 74.462835149773
"146" 170.437311616703 72.4341257809778
"147" 171.527788220593 67.0047400170285
"148" 172.79533501842 68.8284793113951
"149" 172.910836339782 79.0667353631472
"150" 175.894359223175 74.5861906249365
"151" 169.995079166203 68.8077851417785
"152" 170.336014644722 72.160658312879
"153" 173.167926422274 76.2113823715204
"154" 171.570623659811 67.7396207664176
"155" 177.91207900378 80.2296977907562
"156" 175.896873115871 76.1687732715688
"157" 175.486225746635 77.8465229047782
"158" 174.057192050399 69.9068555483544
"159" 169.733043581225 71.2265502078848
"160" 172.141946649178 70.6025788889387
"161" 175.00119992581 74.1167059637035
"162" 173.220616682856 71.7238085390908
"163" 171.170554229153 70.0651239434822
"164" 178.907106618766 75.6540134660673
"165" 176.789792067557 77.1469151717789
"166" 174.487650943083 76.6049960474051
"167" 175.009330326941 73.7810395894575
"168" 179.684928219828 81.2096404891373
"169" 169.039589085193 71.5157870038598
"170" 177.037554320334 75.0066086106943
"171" 169.208882978037 69.8342907509733
"172" 177.185361468453 77.9178053240266
"173" 169.676447304846 70.8709644882488
"174" 174.411986812352 73.4100053958583
"175" 173.521437094928 72.91382712874
"176" 179.508737977192 76.9382027833804
"177" 176.601948153081 69.7559022582703
"178" 173.154778178217 71.3883253536324
"179" 174.977752179647 79.2675927358318
"180" 174.907628520769 81.849355286902
"181" 174.626273735635 74.7949334198952
"182" 177.673780077859 78.5892132541002
"183" 174.465153109059 76.8235928606694
"184" 170.61532848817 74.6799725669598
"185" 176.428622815391 73.6896857800808
"186" 171.763787202431 66.8064696080867
"187" 172.630138050629 78.791995439553
"188" 177.829756323482 78.8253472879525
"189" 173.541035314362 68.4066202855183
"190" 176.429687579407 78.3119900831293
"191" 171.89118145929 71.5809448717455
"192" 177.590939841203 73.4101285259132
"193" 173.320726165379 80.6384473830816
"194" 172.61002534758 69.1663178038717
"195" 170.001891954582 69.1554157275865
"196" 171.105700775326 65.028845389359
"197" 169.323447820293 65.9342892954703
"198" 177.574437021941 78.4790729724361
"199" 171.966344555771 71.5049779373182
"200" 177.400887816839 74.6492335523623
"201" 173.099581411631 73.102984208202
"202" 175.958222190679 75.6026789357037
"203" 172.570487955814 72.55168069368
"204" 168.7273639032 60.2804572658976
"205" 173.114412202619 69.0891804188541
"206" 174.378907403103 69.4623857032894
"207" 179.333907748712 79.1165384692294
"208" 177.434422087117 83.6263407160293
"209" 181.926032181937 75.6471352431188
"210" 172.624891179655 71.5425978892943
"211" 177.213328971238 78.6911487700278
"212" 172.630799751772 78.1232843680482
"213" 177.153669296037 80.836800213705
"214" 172.404683600492 77.8871739036016
"215" 173.827991374838 71.8219568081534
"216" 173.155022573201 72.8024113522292
"217" 174.727385043738 73.5386779547535
"218" 174.896443843454 73.8098844575076
"219" 172.903116170702 76.0077033245518
"220" 171.56181772519 70.4664232037912
"221" 174.053454897658 70.4676550053796
"222" 175.3519074748 74.6674556484195
"223" 173.447814621476 73.7638126511008
"224" 175.677129070516 79.0742465036323
"225" 174.238343059725 74.8553350829021
"226" 177.327259216357 78.4588985555426
"227" 177.086119696095 77.3759567249888
"228" 171.346959102434 72.1597310772061
"229" 177.7566046482 75.4758270118385
"230" 175.069873734318 77.3841576558877
"231" 172.395327478386 70.9116525968954
"232" 172.391382013167 77.4114198953007
"233" 175.055609655049 76.7202082095095
"234" 171.04154670306 75.8209957552599
"235" 168.913082191391 68.0944367066844
"236" 172.639391640376 75.4152823470338
"237" 171.711043763463 78.2991035151446
"238" 179.341415619251 76.0177404995728
"239" 175.705816422876 74.3276784234016
"240" 172.880175474144 69.4593457742907
"241" 176.240046460158 72.5504151086122
"242" 172.633100357144 74.8759000271006
"243" 175.813496681798 75.1701219253257
"244" 170.315926844122 71.2144299491326
"245" 177.127424223637 76.5979265820072
"246" 177.585310626702 78.4134879497613
"247" 170.245938146142 71.8553090745748
"248" 174.550248692705 79.2668741235084
"249" 176.315975171799 77.3552783939542
"250" 177.101291493189 73.1160688542844
"251" 175.553444011938 78.0133040842957
"252" 169.616680748706 68.5893589295729
"253" 166.53856401167 68.902027165361
"254" 174.245769125554 73.0902249068275
"255" 171.279653863181 66.2480874294434
"256" 166.405608759276 66.0313759693799
"257" 169.28230433153 65.6232899455548
"258" 175.141846711757 78.8182068403387
"259" 175.175209892519 76.1656310523787
"260" 169.558305182324 68.3585130718516
"261" 170.964625421039 67.7229050585281
"262" 171.820345149358 71.0262563316878
"263" 175.543459159738 77.5730603811714
"264" 172.650585284087 72.6487581305583
"265" 175.775864463676 70.2200289227707
"266" 170.980543025367 73.6319796365019
"267" 176.440215431404 78.691052378656
"268" 177.422116373471 75.3106397834973
"269" 171.643203665177 67.3417414904804
"270" 174.478841572178 77.9627699635324
"271" 175.260515166939 70.173650206777
"272" 172.292413358947 72.549767776282
"273" 175.232731356813 73.3051473724573
"274" 168.582647165707 65.3736797380128
"275" 174.966962315002 75.8263310049545
"276" 175.791623416261 75.2664126769332
"277" 174.040096843353 76.4155274175427
"278" 171.059819187906 70.5305664341312
"279" 176.644563464793 76.3117220333006
"280" 171.946601307336 68.2378223156113
"281" 175.541461683167 72.3332771794134
"282" 169.353020430907 68.9023457296744
"283" 175.137966050638 74.7969024599766
"284" 176.027706185915 78.9838048276604
"285" 173.978706763246 69.0368422196194
"286" 169.608391904613 70.1617271484607
"287" 178.460421963473 72.5475821156661
"288" 174.227236555883 76.1097554998698
"289" 172.674491624127 73.6924278778842
"290" 176.933266597141 76.0639306158581
"291" 174.788866112767 81.4324745405615
"292" 177.756210768572 79.0441163661773
"293" 180.628669330276 74.5264492021544
"294" 176.358591863606 79.1444044617938
"295" 176.326837609208 77.6853371172932
"296" 172.853323598369 74.392309682522
"297" 173.049287405312 69.5681506868042
"298" 176.781534545378 73.9869154577545
"299" 171.69028184305 81.5789617902824
"300" 172.295814014488 70.4340711718687
"301" 177.085701025369 76.3108777011083
"302" 176.752076464066 76.4518008451838
"303" 173.339421721889 78.0395962511429
"304" 175.002736736161 72.3536573698747
"305" 173.618948235946 73.3966549714696
"306" 169.004252822068 71.8135225851064
"307" 174.986080509882 76.5908329741423
"308" 176.220124585482 79.4901946884853
"309" 173.416548899973 79.6794174325115
"310" 170.414458505576 71.9830647059522
"311" 172.299793213131 72.3834694967111
"312" 176.568656564196 80.7754161364521
"313" 173.86639144526 78.1940406130367
"314" 174.359834085276 70.7097608308587
"315" 177.55059897709 78.8568201824624
"316" 176.489479417402 77.6351446046179
"317" 172.753294159165 70.3173242384276
"318" 173.223812529213 73.837167914003
"319" 171.223648046669 73.8568702526507
"320" 174.221013461133 71.1027836433409
"321" 168.248068681455 66.8267741674453
"322" 176.164686452602 73.2257978932005
"323" 173.364926637341 70.2067556813472
"324" 175.65248477285 72.9080278524978
"325" 176.227581422758 80.0039240597225
"326" 175.482911161143 76.5964230815686
"327" 173.556787597673 74.4963691316964
"328" 171.534158449349 71.4846864637805
"329" 176.201013405638 74.3278938924062
"330" 175.495141216327 73.8221045258167
"331" 169.045588191724 71.4532254174842
"332" 176.527571612494 78.967038060014
"333" 177.29813320416 72.6040864693805
"334" 166.896603722816 67.1504331650058
"335" 170.553336579212 68.2705743751731
"336" 173.398051820606 74.6496151623696
"337" 176.014118627385 76.6369255026706
"338" 178.082600064207 80.816941620466
"339" 172.219165959451 69.4810815246644
"340" 173.715764259701 75.2120346712465
"341" 172.505142431047 74.5275273959905
"342" 174.118287514008 74.4469061549567
"343" 174.914832015092 69.4209376600265
"344" 175.233756847403 74.0696556187391
"345" 178.279997602683 77.3998242464373
"346" 168.469574205899 67.9198270072983
"347" 169.761546222047 70.9811036769684
"348" 173.234486905282 78.083014370393
"349" 173.725017338488 75.4727186205903
"350" 169.025727156807 66.8485147329567
"351" 171.468513838073 66.7829831586076
"352" 174.757655062944 76.8983283056176
"353" 177.634940993242 79.0567482530376
"354" 172.846128803364 73.0851778583541
"355" 174.936252464141 71.9313540484882
"356" 171.422367498516 64.8862151992756
"357" 170.38343054381 68.1406562219303
"358" 175.075399855738 72.6043407798554
"359" 172.66985629306 72.0290055498188
"360" 176.070748064197 75.7596793792855
"361" 175.2085248374 80.1119527946563
"362" 176.461936509333 79.978873368845
"363" 178.083786032115 79.9143848544823
"364" 180.463951111344 82.288989210785
"365" 173.328614352918 70.7080975670399
"366" 174.324931553377 73.9812552806901
"367" 173.779692290125 75.3185777970106
"368" 173.09445593296 73.4965781079003
"369" 174.668155854852 76.566333711478
"370" 179.757912603204 79.7514027099222
"371" 175.742585693163 81.310902867344
"372" 170.453427990206 70.0904259581379
"373" 172.114600468219 74.7980056958945
"374" 172.03524579995 71.1620840291777
"375" 172.419098872903 70.606156230841
"376" 177.118221451959 78.8169449007111
"377" 172.734239198561 73.6276211169929
"378" 177.97047504794 78.291232468748
"379" 176.562781723598 73.2625794052348
"380" 172.871186604033 72.5841857102257
"381" 169.183597295078 70.7001299850345
"382" 173.581661650718 70.7657550909605
"383" 171.565971021934 71.9481289792799
"384" 174.928496527065 76.7021636674736
"385" 174.421951219338 74.7705323863547
"386" 171.683153167342 66.7006552888915
"387" 175.572740883235 74.7702561829794
"388" 174.457284537997 75.5526725253501
"389" 178.374583784961 80.7719945023733
"390" 174.17299676866 74.9477827449971
"391" 172.189408987762 74.4663601626067
"392" 176.203574116647 76.4127472916465
"393" 171.95779693165 73.6550446101174
"394" 176.646636789742 77.7179465734159
"395" 167.553552812918 68.0279372760596
"396" 174.028879863144 76.7312823910479
"397" 171.902839237921 74.354655043732
"398" 173.423484510091 74.5747438302378
"399" 177.348305252962 74.9722431960515
"400" 171.475270804516 75.0162736638509
"401" 173.692360795243 71.4439669321435
"402" 174.765980664642 76.038237496873
"403" 170.408379876285 71.0478105635132
"404" 180.619392070896 84.3777688982916
"405" 169.577088643233 67.5218052798063
"406" 174.298062084997 69.5067949318614
"407" 175.257297077747 76.6675122316652
"408" 175.020190413317 71.6747738646734
"409" 169.501523010238 69.3426290724026
"410" 178.127399535433 73.8315181310002
"411" 178.78165057904 76.4508116761342
"412" 174.014615069039 70.3007931131263
"413" 171.224917796465 65.5748388061839
"414" 172.04090455221 77.0198643131923
"415" 177.126460147879 75.945551321754
"416" 173.623969728035 78.4339853987058
"417" 175.708626055195 76.334421954251
"418" 173.614319187685 71.8943760410611
"419" 173.266380317412 70.9827638445745
"420" 180.083110486718 81.2192343966307
"421" 174.867972439453 73.205666516798
"422" 176.548565776987 74.2597199371656
"423" 174.977319549472 73.4108130887038
"424" 170.504148824024 72.0915825600375
"425" 173.993923578972 75.1307777567997
"426" 173.428615203537 82.7870918613247
"427" 177.036943106589 77.7086189808431
"428" 175.8673464623 71.9935670524244
"429" 173.011233753271 72.1917932338452
"430" 173.057073755046 74.4525070513689
"431" 172.868284150572 69.8195760542955
"432" 180.249931021293 78.2679096649365
"433" 170.449954218505 71.0024085056358
"434" 173.591990793227 69.6706214482338
"435" 170.404049300026 70.6645562615348
"436" 178.519190686331 71.26694543165
"437" 174.350394862949 76.7129453882685
"438" 175.770487839237 75.1359155475999
"439" 166.551015738624 63.3735568028784
"440" 172.242735301445 73.4280561526118
"441" 173.041816484257 71.0820997436536
"442" 177.353925583576 77.7911725226638
"443" 173.85183590988 74.8634443521231
"444" 174.423200505308 70.7084302107722
"445" 170.894622809233 68.5650554408649
"446" 173.169528469978 72.923206931937
"447" 176.653484264682 77.0455481739457
"448" 173.327960004165 72.4043266497593
"449" 173.230009007487 69.9666007271765
"450" 174.608556597927 73.9632562382174
"451" 175.059953221332 67.665932649131
"452" 169.731372021437 73.0120564199384
"453" 175.55389133286 78.4786752808791
"454" 171.606083645776 73.5753739184714
"455" 169.641814600912 74.1531098850784
"456" 171.008731340078 70.5350375579382
"457" 174.438902259083 74.752425103675
"458" 174.983986844325 73.7469124282588
"459" 174.839570897972 75.737127614355
"460" 178.558344353019 79.3816814138065
"461" 172.348353317043 76.0631291261985
"462" 178.665860876038 77.874149011977
"463" 172.898717807577 66.7479337101747
"464" 171.440455854168 77.3657023089857
"465" 174.77432333172 73.744689998491
"466" 178.307407687667 78.7089710843548
"467" 171.176230236085 69.1624374932366
"468" 181.614389800607 83.3654362394959
"469" 176.506395036851 78.8719041414984
"470" 177.823148252848 84.2356556192489
"471" 172.161277788659 76.2343859132136
"472" 172.685228652624 70.362853429867
"473" 177.504513103964 72.3950927240584
"474" 169.158541724639 65.4705004207925
"475" 177.506769367646 80.9278313247304
"476" 172.528438846954 71.0575654089593
"477" 173.290653073149 75.917451695652
"478" 175.944369974213 77.7747128227952
"479" 178.248392253578 73.6967031952035
"480" 174.892152334675 76.2225109999271
"481" 183.032375474915 84.4750252948043
"482" 171.409251335619 71.0881628133399
"483" 168.904906297142 70.2138883496942
"484" 172.954813215317 72.7892269751728
"485" 170.56634320889 67.7141471061084
"486" 173.533374204638 72.689570582838
"487" 178.01314243842 78.2442758957006
"488" 178.692436684094 76.9435425586487
"489" 173.17871929744 74.8899625367984
"490" 175.847861937413 76.928251320238
"491" 174.947714342235 75.5174720246608
"492" 174.476518093389 76.1032907175416
"493" 173.925180427632 75.4216666260381
"494" 166.934700459599 66.833091029358
"495" 173.074155436813 76.1523196714125
"496" 181.314953246185 81.868889709452
"497" 176.010466848356 74.4315780567056
"498" 174.973055810827 70.3408030384061
"499" 175.863942992536 77.4812895117158
"500" 175.840871215712 75.3842233480601
"501" 175.028625477072 74.8593196351905
"502" 171.800452504818 68.7255462953974
"503" 176.374181082639 81.6849771129735
"504" 175.534675436541 76.8684078625552
"505" 173.121974338462 74.1601691807002
"506" 173.05133542505 73.3823117881479
"507" 172.84372883688 74.3342452377177
"508" 172.120509645379 69.1908337586259
"509" 177.102509337594 79.3568213157665
"510" 172.321319252844 71.7240282773559
"511" 172.54661823064 66.549776350123
"512" 177.739908667177 70.5922482494011
"513" 174.617125418977 72.1001289969572
"514" 169.588691109638 72.0004251678759
"515" 173.050654556061 75.1081095521467
"516" 173.998312612649 73.7394713286719
"517" 175.915326078482 77.9199401774877
"518" 172.856229673795 73.4738392491651
"519" 179.08194171975 83.337359689595
"520" 175.039684431742 81.1835573310943
"521" 176.581982099144 81.9803836224198
"522" 173.134331418639 70.8182566995797
"523" 173.176150307112 75.3509753055563
"524" 172.130965667299 71.3855450624906
"525" 172.594232004841 72.7165733583781
"526" 174.57339787238 72.7481996126782
"527" 176.221731753672 69.5628947682527
"528" 174.021612617601 71.1706447958394
"529" 169.539304980407 64.7127755807261
"530" 179.032849859822 78.52716813511
"531" 175.881033746751 75.603425963405
"532" 171.766577347952 66.403825452875
"533" 178.102603064641 78.5503853529736
"534" 172.168832307417 71.8189581518459
"535" 173.989876874366 70.5005264584358
"536" 173.528838215841 74.8115347853114
"537" 171.602102269914 71.3201284072301
"538" 176.174951928528 75.7677808542984
"539" 180.973851633884 83.264728341599
"540" 174.419232338367 70.6954751409211
"541" 176.200555911234 80.5950014217551
"542" 167.608634943101 66.5095464255087
"543" 174.985198548966 78.0338385074218
"544" 168.248502553757 70.1013486610714
"545" 173.571459350012 73.6268504159403
"546" 178.468366536936 79.8293592292587
"547" 172.397573130231 75.8098149276549
"548" 173.779578820763 74.378743451784
"549" 173.88179834541 72.4705763021647
"550" 179.486721750575 80.9280639357755
"551" 173.862233583572 76.1057468866883
"552" 173.767204243979 74.7962329499601
"553" 173.794216085367 75.3445024558433
"554" 178.306835729653 76.4804739333799
"555" 174.14174987728 74.4032638867695
"556" 171.6041806791 71.1862926360313
"557" 175.352367935052 74.3542733807148
"558" 174.314385209524 72.46980313015
"559" 169.469746992453 68.4572473404608
"560" 178.786810405735 79.5956238501522
"561" 168.587547159388 68.080614018929
"562" 177.609740301976 82.0218435813687
"563" 176.147900041203 77.2009491079068
"564" 170.91846260887 71.403882457531
"565" 167.98790769086 69.1118654804721
"566" 170.239003489768 73.4325871864635
"567" 169.169028561055 70.8693947628599
"568" 171.512716541389 69.7813104717848
"569" 170.175083952446 67.822016771222
"570" 177.787140193569 76.3100300980161
"571" 177.435305414993 74.9180807454978
"572" 173.072545078738 75.2245735237545
"573" 174.124845970749 74.7774513776194
"574" 168.50449395075 65.2712791539648
"575" 172.836497862051 70.3663897265563
"576" 174.649924837203 75.2637436877164
"577" 172.09713962263 72.2465336798803
"578" 174.000703435693 74.1014865305011
"579" 173.396217417141 72.5158108949133
"580" 171.059418993397 74.3742248727992
"581" 169.784690143517 68.359206249327
"582" 182.44923733646 79.6137255480473
"583" 173.682127560282 79.1296037487274
"584" 171.414486651991 74.4094518071329
"585" 176.109162591193 79.3372611348083
"586" 173.378259196323 73.1505928044427
"587" 171.09159243908 67.0432920781934
"588" 176.3085124276 69.457642520794
"589" 171.81025377285 74.6082236014651
"590" 172.384139877564 73.9065060024103
"591" 175.65078117557 78.8686796570105
"592" 178.917275538245 76.6031201416597
"593" 175.298397128182 75.5201025409743
"594" 175.375851908427 77.0509851931528
"595" 173.828628328653 76.7021819112711
"596" 173.393791300779 73.7223999830605
"597" 172.051463736103 67.2156570329834
"598" 170.365328667324 70.2479587182075
"599" 174.246516976698 77.3692634827422
"600" 174.150458309412 68.3108533204476
"601" 179.018970167866 80.7595073134502
"602" 173.811805582647 70.3755145830789
"603" 173.428823951124 78.6461179441194
"604" 170.12695302752 66.253041206039
"605" 173.810532092957 70.4969777437463
"606" 170.239551174013 66.6496543186
"607" 180.00519407632 81.1327993639022
"608" 174.144136815976 75.9556164140799
"609" 172.980063070575 68.5244761767538
"610" 178.437209132905 78.4303208549231
"611" 178.465634897671 74.8053560386435
"612" 175.070614694611 78.0515458798647
"613" 172.781212027435 73.0366737117589
"614" 168.498750530711 67.6114119637259
"615" 172.654100322479 73.5298845612326
"616" 169.141275507745 65.2298712732887
"617" 173.636027449784 77.671785236905
"618" 174.409387729594 72.2275562842612
"619" 174.546552042891 76.6429950141047
"620" 172.477840575498 73.1569533936797
"621" 169.77468669499 74.7459321924171
"622" 179.029603535384 77.0009724974022
"623" 177.503731091843 79.1032756324648
"624" 167.874755014415 67.4350347832149
"625" 174.176696461497 69.2414001248414
"626" 180.119782332224 80.2262257124391
"627" 171.951455317939 75.4080161551467
"628" 174.152493539606 68.989606167482
"629" 173.381175916657 70.9856460735473
"630" 173.538682341769 72.0711395245709
"631" 175.481414842623 69.0664200226933
"632" 174.266345644625 74.4351429011634
"633" 171.346600731156 72.2506862762876
"634" 171.087027625759 72.9918547187136
"635" 177.412685586486 78.8127168019686
"636" 172.198555911188 70.6771840287045
"637" 181.181810066243 77.1823511916823
"638" 173.954937010666 71.2255505147817
"639" 177.174845724104 77.6560860868829
"640" 164.997992380708 62.8738536726762
"641" 177.23327601178 79.2957042685273
"642" 175.386257595081 71.243629939372
"643" 179.772198474326 79.9553912439802
"644" 174.684386886297 76.0920430775818
"645" 172.899560299866 67.7526346210896
"646" 173.535422495944 70.1977602810241
"647" 171.675132276664 74.1484586107218
"648" 175.344452599572 75.8273293929839
"649" 173.835284898619 78.4121358302201
"650" 172.713649743798 74.3131284591157
"651" 174.164114947743 76.0806615307337
"652" 174.788700467656 76.732947011315
"653" 177.264086200358 81.6101902993197
"654" 173.290350329857 71.361467811874
"655" 175.363039315512 76.934384189259
"656" 173.507892076974 73.8801888886491
"657" 171.558292012923 67.5732156001646
"658" 169.932402789696 70.5343659589416
"659" 172.365453008608 75.356196339817
"660" 176.371039379466 73.3776174495203
"661" 168.375188939547 66.4024274979194
"662" 176.192527415747 80.92386101174
"663" 168.395136205134 65.191305292592
"664" 170.648380853849 74.6286195574307
"665" 175.062876881555 74.8041207623678
"666" 175.895172399632 75.1520145579926
"667" 174.557196165309 73.6405642287954
"668" 172.407461453967 67.4832445304753
"669" 176.560837361511 73.3238228782603
"670" 173.266111537339 77.2561884824097
"671" 181.066191672906 79.7120580651253
"672" 173.389692201947 72.0897098907883
"673" 175.232039943509 79.029276952753
"674" 176.243976004781 74.7890521360511
"675" 175.3127878974 75.1648004325885
"676" 169.816674727931 70.8483834373461
"677" 175.969920817969 74.6877924960854
"678" 178.191300733559 77.8389739045713
"679" 177.512860663713 78.3569504383667
"680" 174.404977844724 71.6956014143176
"681" 174.21607690243 73.2217106040372
"682" 183.738112109995 82.8443070023465
"683" 165.758583667912 66.8399464696483
"684" 179.656972134877 82.104603162162
"685" 176.841843753265 76.4887293847487
"686" 172.112601265959 71.2747520645206
"687" 177.796936543101 81.8380299039591
"688" 174.916749070327 73.2079911301873
"689" 177.623508987706 73.1654821122349
"690" 183.008535500231 83.6609490933894
"691" 175.61375250412 75.6864982781988
"692" 178.326443125051 83.8993118939314
"693" 178.109150830568 76.9239262760852
"694" 167.34139014854 67.0275017768788
"695" 180.22158681957 84.4363606933948
"696" 173.817479802939 72.7906913693471
"697" 175.165009325978 77.8004975844766
"698" 174.989239916393 76.6977689310895
"699" 179.49901546068 75.5406561723029
"700" 170.768093161182 70.185684049261
"701" 173.388379809104 73.5994468858259
"702" 174.167230586327 74.3519021210286
"703" 177.093493669267 71.4864397268808
"704" 171.061349597232 71.3739162381986
"705" 177.544594686373 79.7626305989846
"706" 172.608186777605 66.9427504438543
"707" 176.775809522425 76.4603826335405
"708" 178.835667359682 76.4205091968926
"709" 175.007338118763 79.870325638751
"710" 174.176749338681 70.9580150622679
"711" 169.066751438223 69.8703855757802
"712" 168.751422423406 66.079798672586
"713" 170.980083192712 70.0209288611031
"714" 175.754011467498 74.6869043631039
"715" 174.606639443145 81.3602260678982
"716" 172.247292065873 72.182523721474
"717" 178.034506971756 77.2473274756286
"718" 177.105716195332 79.7643049951171
"719" 170.381470069942 67.5497796234346
"720" 169.661013315898 70.9218058167523
"721" 169.95589298268 67.3792209097316
"722" 176.426813101686 77.3181851813211
"723" 177.768906044649 76.5638420396724
"724" 174.542299374595 73.364130583894
"725" 174.448786159823 75.0841841196108
"726" 172.350981904323 66.9998838526304
"727" 169.03147747177 67.632819832797
"728" 176.567903603719 75.4830479333436
"729" 172.188121735312 76.6550078331427
"730" 172.681060982614 76.4016239042947
"731" 176.473781939213 73.9287796207705
"732" 175.095693583186 74.9251522181596
"733" 173.775148335385 74.2228271534743
"734" 175.069752319415 70.8523684339499
"735" 172.415032799311 75.5784740763274
"736" 174.181101697458 76.2617824988751
"737" 173.772756832513 73.4252061286904
"738" 179.154018298541 82.4825660231016
"739" 170.738920192879 74.4282269188483
"740" 178.514609766557 79.7450154575869
