73 75 88 68 66
82 73 71 80 81
79 76 70 67 71
70 74 70 72 74
67 84 74 71 88
70 82 79 70 78
75 80 77 72 68
78 80 73 85 65
77 80 78 76 66
80 69 67 71 78
79 75 78 71 73
86 74 72 83 82
73 78 67 70 82
84 85 67 78 73
73 85 76 63 70
74 76 77 68 77
75 74 74 77 82
77 83 71 83 74
79 70 80 87 77
73 76 67 81 79
73 77 76 79 79
70 77 81 79 75
73 76 79 76 64
79 87 73 70 80
78 75 70 68 78
83 71 81 74 73
79 75 82 72 85
71 71 76 76 78
76 71 82 70 74
73 81 84 78 79
74 83 77 78 76
71 78 81 79 79
84 73 70 85 71
82 73 74 77 69
80 71 72 69 72
66 73 76 78 66
74 64 74 73 78
77 66 71 78 71
78 83 79 65 67
80 73 81 78 72
77 75 70 78 80
74 69 65 70 72
77 74 90 69 77
73 77 62 70 73
77 75 68 79 75
75 72 76 81 67
71 78 75 75 76
84 79 70 74 81
73 80 75 71 75
68 71 83 67 74
85 72 74 80 83
72 71 79 77 75
77 81 72 67 78
83 80 78 76 67
78 72 73 61 78
74 78 72 77 72
67 78 81 67 75
76 75 84 65 76
62 79 79 64 74
77 79 77 72 72
75 78 78 78 71
74 73 75 77 70
80 79 73 71 83
81 84 81 74 74
73 69 75 84 90
74 81 72 69 83
89 77 71 81 65
68 73 78 78 80
89 88 71 79 73
83 64 74 84 72
78 73 82 75 73
75 73 75 82 80
77 72 75 83 85
80 78 74 77 80
81 73 83 77 76
70 72 72 72 77
75 76 72 69 82
76 88 71 77 86
72 80 77 76 65
67 84 70 76 79
81 72 77 66 70
81 71 87 72 70
68 81 70 79 73
76 77 73 76 65
82 79 83 79 66
74 66 67 72 73
77 83 78 79 68
85 78 65 74 84
84 77 83 71 89
69 78 80 61 68
74 70 64 75 78
71 77 81 78 70
84 61 77 79 76
79 72 68 74 68
72 72 79 66 76
79 79 77 83 77
75 82 73 81 69
79 65 87 71 75
71 79 80 78 75
79 83 69 72 68
72 75 82 72 64
73 78 80 70 83
83 82 75 79 89
80 78 76 71 80
79 68 79 64 76
70 63 84 61 72
74 76 81 79 83
81 76 85 74 74
74 76 75 71 77
68 79 74 68 69
73 89 64 81 76
84 78 71 71 81
68 79 78 79 78
71 72 70 69 71
67 78 75 74 86
69 80 70 74 69
77 80 64 68 74
78 88 79 82 83
74 62 74 84 86
80 78 78 69 82
67 72 83 77 68
81 64 73 77 74
67 84 68 79 70
84 73 81 72 80
78 70 81 74 70
77 79 75 65 79
72 74 75 83 68
66 69 76 76 71
69 66 81 77 72
63 81 63 72 70
64 68 73 71 76
72 68 80 71 70
66 66 73 70 87
75 83 77 79 70
76 82 81 64 77
60 75 70 74 70
83 78 77 81 72
75 76 75 73 76
69 71 69 74 71
70 81 86 74 75
74 85 78 78 70
80 82 76 76 75
74 81 75 83 86
77 72 67 84 71
67 73 74 73 79
75 77 75 67 79
69 75 71 71 78
72 76 77 78 68
65 79 69 75 68
74 74 74 68 69
84 73 79 74 66
74 73 73 76 71
77 70 77 74 76
79 73 74 76 72
75 63 57 65 77
69 71 70 70 79
78 76 83 75 77
76 74 78 71 73
82 78 83 82 76
71 73 78 70 70
81 63 72 67 78
67 74 70 75 81
73 73 80 78 72
76 70 75 73 77
72 79 81 77 70
74 69 77 72 82
63 78 78 72 68
68 68 72 70 81
73 72 70 78 66
87 84 69 74 79
79 77 82 83 83
74 66 77 87 72
75 74 83 87 73
62 77 70 87 86
67 78 72 72 65
72 80 79 76 62
59 68 72 80 68
75 73 75 76 80
75 77 68 73 71
75 81 84 77 82
81 78 77 70 71
69 73 73 91 74
76 79 76 71 76
82 74 86 77 79
74 82 68 79 78
73 77 82 77 75
70 76 79 77 78
73 86 70 87 71
66 78 68 81 79
54 69 72 67 72
77 63 71 82 73
76 90 65 67 73
64 78 81 82 78
80 60 72 71 74
77 65 81 70 77
73 83 78 75 69
80 77 70 88 73
73 69 85 78 77
79 81 78 77 72
71 79 73 75 69
76 77 78 71 71
73 78 75 70 69
75 78 78 79 73
80 62 79 65 87
62 72 84 79 66
64 78 69 73 66
70 78 85 69 75
74 74 85 79 86
83 77 74 77 80
73 64 82 77 89
68 70 70 57 89
80 71 73 82 81
73 71 77 79 73
79 78 70 84 79
73 78 72 84 74
71 75 73 76 78
77 77 89 79 82
74 69 90 71 72
81 62 63 79 87
80 72 66 77 80
72 74 74 72 73
73 76 84 66 77
78 76 83 79 74
82 69 77 80 69
68 78 75 75 82
80 71 70 81 76
85 63 79 74 71
76 77 79 73 76
75 76 76 73 74
66 83 76 75 72
77 67 73 74 80
74 74 71 75 82
69 83 85 75 77
78 88 86 79 74
72 71 81 77 76
69 77 70 77 75
85 86 66 75 72
74 74 72 76 73
72 83 76 77 72
79 73 70 69 81
64 61 68 69 72
88 68 73 69 73
73 82 72 80 64
79 71 75 72 82
74 66 73 69 72
87 70 69 82 83
62 70 84 84 60
72 68 70 64 76
75 84 73 68 77
80 78 77 74 76
82 68 73 73 68
70 76 78 77 76
64 84 77 76 69
84 81 67 79 72
70 75 67 77 78
73 78 86 87 72
74 74 78 68 74
84 78 73 75 80
78 80 74 73 74
74 77 65 67 76
75 66 74 81 81
73 77 73 73 70
76 71 61 69 81
70 83 79 72 85
71 69 69 85 75
80 72 66 70 71
76 76 68 69 69
65 69 78 80 77
72 77 73 75 84
76 69 89 72 70
85 76 75 69 73
80 72 81 74 84
78 76 81 70 65
83 89 79 68 70
81 73 84 79 81
71 75 81 78 82
78 78 80 75 82
74 78 75 76 72
78 67 69 81 80
82 75 80 72 65
66 78 76 78 78
74 72 75 85 66
72 89 82 59 69
71 81 69 64 81
77 68 89 70 80
70 82 71 80 73
80 76 80 75 66
77 76 81 71 79
78 73 80 78 70
80 83 71 74 73
81 67 74 65 71
79 71 82 69 73
68 80 76 87 73
75 76 78 75 68
72 80 69 75 58
87 80 74 74 74
69 78 76 81 79
78 90 71 85 80
72 77 80 71 69
80 78 67 76 75
74 87 74 81 72
72 80 72 72 71
79 79 78 74 81
79 78 84 72 67
65 78 64 80 82
84 76 74 80 78
69 81 76 75 72
77 86 79 74 77
64 74 80 76 87
80 80 74 84 71
66 78 66 79 81
79 74 70 69 69
83 78 79 80 86
76 68 68 86 80
76 83 69 77 75
70 72 63 71 82
74 69 74 75 72
84 75 70 74 81
73 81 72 74 68
79 82 73 78 72
75 72 73 78 80
78 71 75 71 69
80 81 74 76 77
66 76 81 78 70
76 73 65 77 71
79 70 76 79 82
70 74 62 68 79
83 79 78 69 69
72 74 76 76 83
68 80 85 73 85
71 77 78 80 83
70 83 76 71 73
72 80 70 72 83
71 77 84 76 70
77 79 73 73 74
65 74 71 74 61
86 85 72 72 76
73 80 66 75 71
69 74 73 70 74
78 78 73 69 73
70 77 70 69 78
78 65 67 73 80
66 80 69 78 79
74 78 69 89 58
73 66 73 83 70
80 62 81 68 70
70 66 84 83 83
90 71 74 83 68
80 86 71 75 71
93 82 74 77 84
80 69 76 76 81
80 75 67 68 75
66 81 70 77 71
83 76 69 78 83
77 68 75 82 70
81 83 69 74 73
74 91 76 62 79
67 80 78 76 69
68 83 68 76 73
72 83 78 73 75
71 76 70 80 71
69 76 77 85 75
69 72 73 71 60
77 78 82 70 87
78 75 68 71 71
77 86 66 81 68
78 70 70 82 76
76 75 83 76 77
90 74 82 72 73
78 67 72 74 64
67 83 81 62 69
73 71 73 70 71
73 90 72 85 78
76 67 71 63 73
74 85 75 78 85
82 85 80 72 69
68 83 88 83 69
66 79 83 88 78
81 68 73 85 80
66 73 66 85 83
75 71 80 72 75
81 77 75 80 81
69 70 78 77 76
66 84 80 81 74
60 51 73 70 71
75 69 80 72 74
78 66 92 77 62
88 76 71 79 76
75 79 65 75 80
83 78 74 74 74
66 74 75 74 78
74 70 73 74 67
68 83 71 83 75
75 73 69 70 79
65 73 77 66 78
83 77 76 79 82
70 75 84 78 78
80 75 69 77 67
72 82 81 76 74
68 60 71 71 80
70 72 77 74 71
75 74 68 78 87
73 87 73 75 79
71 78 75 88 55
75 77 69 80 75
78 74 68 70 68
76 74 73 79 66
70 74 73 68 73
72 73 79 78 79
74 77 73 81 69
79 69 68 70 75
83 73 66 64 70
81 63 73 88 74
76 77 80 74 77
79 82 78 82 68
81 78 75 81 78
70 92 76 87 70
75 81 73 73 73
69 79 73 69 68
76 69 80 75 89
86 78 70 87 76
83 83 87 70 70
72 80 68 72 78
66 79 78 83 77
84 80 81 83 77
67 73 75 73 71
69 83 83 81 61
75 76 80 71 79
90 77 83 73 73
72 76 55 72 66
74 68 78 62 75
84 79 68 76 73
74 69 69 76 77
79 76 88 81 71
72 78 56 71 81
87 64 74 67 75
83 70 60 73 79
71 74 70 75 74
73 76 78 62 73
71 82 89 76 69
82 74 81 83 75
71 73 69 66 81
81 81 74 71 73
84 73 64 64 77
84 79 75 85 80
76 74 80 87 75
71 71 75 78 78
71 81 76 79 76
78 72 84 75 74
80 72 77 72 71
81 69 74 78 87
84 79 83 70 68
74 79 79 84 75
74 76 76 63 73
73 71 75 78 77
64 68 70 83 70
65 74 84 69 80
74 74 74 72 86
75 81 77 69 74
67 66 76 83 73
81 77 76 66 62
72 87 78 81 75
88 64 81 76 85
74 75 70 75 81
69 70 79 85 69
62 84 80 82 77
76 70 78 71 70
70 72 92 68 78
75 67 80 70 75
75 92 78 76 73
76 82 70 82 87
73 73 70 75 81
73 72 77 84 76
69 75 73 82 77
79 86 77 85 68
79 84 71 80 66
73 78 80 75 74
74 78 84 69 79
70 76 72 71 84
71 81 73 71 67
86 82 68 78 65
77 79 74 64 78
67 69 69 65 66
69 67 70 79 79
80 79 72 77 80
77 77 82 75 78
75 67 73 69 73
63 61 79 73 68
83 74 77 76 70
69 70 75 84 74
69 82 85 67 76
80 77 70 75 74
77 76 65 78 86
78 70 81 73 80
80 68 68 74 74
70 83 65 83 64
84 82 66 74 80
79 76 61 79 76
73 83 77 82 70
74 77 80 74 67
75 85 80 75 73
79 86 74 82 79
64 82 75 81 81
62 74 65 77 68
71 86 67 87 73
66 73 88 69 69
73 82 72 80 76
82 65 75 77 85
81 78 75 68 73
89 71 82 81 63
78 76 76 61 66
80 74 64 75 80
80 75 83 73 75
82 81 72 81 76
71 79 78 75 68
71 74 89 67 64
77 65 83 73 64
77 82 70 74 74
82 80 78 72 83
75 78 77 68 88
78 65 66 86 67
64 70 77 71 75
78 81 84 79 68
78 72 74 78 85
68 78 69 75 81
64 77 71 79 70
68 77 73 79 83
63 81 84 77 75
82 64 73 78 61
67 80 81 71 71
84 76 73 71 72
71 75 72 63 76
84 75 71 76 73
68 75 77 80 80
75 64 77 70 74
80 80 66 81 71
68 75 68 75 66
71 80 70 66 68
77 65 82 78 70
70 74 66 77 69
73 66 78 67 71
76 70 79 79 81
77 74 67 71 82
77 73 90 83 78
80 83 67 70 75
79 86 76 72 68
67 70 73 70 83
76 75 67 76 71
83 62 89 70 74
80 72 86 76 82
74 79 80 77 63
72 67 72 71 63
70 81 78 77 85
73 76 74 64 75
86 73 76 75 75
80 82 80 66 81
74 74 75 84 76
78 82 78 71 64
86 68 81 68 71
75 73 80 79 75
81 73 85 73 71
79 68 74 75 77
69 72 70 72 74
68 77 68 82 78
70 75 82 70 79
75 68 76 62 73
88 73 69 70 80
84 68 74 66 79
76 69 74 73 78
75 83 67 78 81
60 77 79 76 75
74 73 74 80 81
84 76 76 85 66
71 65 77 71 74
79 84 80 74 79
73 79 85 79 72
72 78 76 86 74
87 77 82 73 69
74 77 70 78 81
81 75 76 70 70
66 75 77 73 84
88 85 72 76 79
71 72 67 74 81
69 75 68 76 80
81 77 66 85 71
76 82 75 77 76
63 80 74 75 76
75 78 77 68 79
74 70 70 72 66
67 70 65 70 84
85 71 81 82 79
70 78 67 69 75
87 81 76 83 75
77 78 76 75 61
79 74 76 69 67
69 83 83 77 81
86 75 81 71 77
67 79 70 75 78
68 67 75 81 76
72 70 76 74 93
84 88 72 69 67
78 68 62 83 86
71 77 67 71 73
79 66 72 67 67
75 72 69 70 77
78 83 74 75 67
76 74 82 77 79
70 78 82 77 76
81 74 71 72 76
72 72 78 62 74
70 83 76 73 75
74 80 87 65 71
83 76 64 84 74
79 76 74 67 62
82 72 70 62 81
73 70 78 82 74
72 82 61 78 80
69 69 73 70 73
76 75 76 82 72
75 70 70 70 79
78 77 78 86 76
70 72 79 80 73
74 82 58 80 68
78 78 85 79 72
67 70 85 68 80
78 70 80 84 73
76 84 82 77 80
75 72 79 82 72
69 72 75 63 79
78 77 74 75 81
69 76 80 77 73
70 81 72 73 76
67 75 71 74 83
79 77 78 73 75
66 68 74 72 70
70 67 78 76 77
70 79 68 83 79
72 66 75 76 75
67 77 80 70 72
87 71 84 78 80
83 65 74 72 79
74 81 74 84 67
76 70 83 84 63
73 77 81 78 66
69 79 87 74 75
75 80 76 72 77
76 79 70 82 62
80 82 69 76 71
78 64 78 71 73
81 72 91 59 70
75 80 84 69 83
78 72 73 68 61
80 89 69 78 68
72 72 79 69 77
68 72 87 85 67
70 79 90 82 73
73 80 70 70 72
72 85 62 78 72
71 71 74 87 69
73 87 76 75 70
75 69 80 73 83
78 64 78 71 76
86 79 72 76 74
62 81 66 81 69
72 69 76 73 72
76 87 77 71 79
77 80 73 70 72
83 69 82 74 81
84 77 72 80 65
74 86 79 73 86
81 62 70 81 76
72 76 72 64 69
82 66 78 76 77
75 82 75 86 69
70 80 70 68 80
78 86 80 74 78
68 78 72 81 73
74 85 76 74 80
73 79 69 84 72
81 79 70 79 85
81 72 72 70 62
76 77 79 70 72
80 69 80 85 65
62 69 81 78 73
75 66 76 74 85
76 70 71 76 71
77 66 63 76 79
78 77 76 64 72
80 79 81 83 84
68 71 71 78 76
76 79 71 77 74
71 75 74 94 71
71 84 68 80 72
73 76 85 81 71
74 69 73 77 59
73 67 80 78 65
79 75 90 76 84
72 80 77 75 70
68 80 73 84 70
74 75 83 87 68
85 66 85 65 77
65 71 72 65 69
75 79 59 76 76
80 74 63 73 79
77 69 76 78 77
71 79 77 71 78
74 72 77 80 71
78 78 75 57 72
79 72 69 77 67
72 84 78 74 80
77 80 69 83 77
74 77 69 78 80
66 71 82 60 82
76 71 72 70 76
73 78 78 80 74
75 68 80 61 81
75 76 74 83 73
79 69 70 65 76
80 75 77 68 81
75 75 74 72 68
64 85 67 80 75
83 82 73 81 69
67 80 86 68 80
66 80 78 74 71
75 67 83 77 76
75 71 78 77 69
79 82 78 80 79
82 67 65 77 74
85 88 70 84 79
81 70 73 81 81
69 73 78 77 70
70 79 79 84 74
79 74 62 68 76
63 73 61 77 83
70 77 74 74 75
69 71 74 78 65
79 79 76 83 78
68 67 86 72 83
71 78 78 76 61
74 80 73 86 82
68 80 82 76 81
71 71 82 77 76
68 74 86 84 76
75 82 75 76 68
78 74 69 77 75
72 79 78 74 80
71 71 73 69 78
66 77 69 72 73
75 78 90 78 78
73 78 80 81 81
85 77 82 70 76
79 69 72 85 76
82 70 83 84 85
71 69 83 72 78
84 76 73 74 68
74 81 74 77 76
65 79 73 74 72
82 64 77 78 73
78 72 83 79 71
80 69 70 76 65
80 71 82 80 71
68 79 75 86 81
73 75 71 67 88
78 80 76 69 79
77 64 75 72 86
79 81 73 70 72
77 74 77 72 79
66 63 68 74 78
86 80 74 81 78
69 76 76 76 81
84 81 72 85 75
74 72 74 76 72
74 82 80 67 70
80 74 83 63 75
80 71 78 81 78
76 79 76 71 76
75 79 71 81 75
83 72 74 82 79
78 75 82 73 82
81 73 76 84 82
73 64 80 74 67
77 82 71 71 94
82 83 69 84 73
76 76 81 78 90
64 78 86 62 73
68 83 74 72 75
77 73 73 71 75
81 81 68 64 79
72 64 72 81 74
81 74 77 81 81
69 76 75 77 72
89 82 71 76 80
69 77 69 77 79
69 93 59 90 72
79 68 70 76 65
75 61 66 73 74
77 70 79 72 75
72 72 81 64 75
65 78 83 78 75
73 77 73 81 72
86 73 68 83 76
71 80 69 77 78
85 73 64 71 74
83 74 64 72 78
82 85 68 69 70
72 80 70 68 83
70 74 71 72 74
75 84 76 83 75
72 66 75 83 74
72 76 70 69 81
70 67 72 75 67
74 75 75 74 82
82 74 68 76 72
83 68 63 62 72
81 73 79 86 71
76 82 71 74 75
80 81 80 84 81
81 75 72 71 78
77 78 74 81 70
72 70 70 67 67
72 76 71 74 70
81 82 69 72 78
82 79 78 79 85
75 73 84 81 81
72 76 81 77 85
72 76 80 82 73
62 73 67 74 69
76 72 71 79 63
65 80 73 75 72
65 70 80 85 70
63 76 70 66 78
77 76 70 79 77
72 77 81 74 71
71 73 84 74 67
81 69 81 76 73
72 83 82 79 63
78 79 75 76 77
74 75 79 78 76
81 70 61 71 62
68 79 54 73 87
76 71 81 90 64
78 62 75 78 75
88 73 68 75 76
81 81 74 70 76
73 74 74 84 82
77 76 85 78 78
79 71 75 84 70
79 68 72 76 81
75 62 76 74 78
67 72 68 68 75
78 84 80 74 67
62 80 71 71 62
68 71 61 64 78
74 76 79 77 64
71 80 75 72 62
90 78 76 77 83
77 65 74 67 81
68 71 93 71 79
65 79 68 82 74
75 81 78 72 67
75 87 77 69 82
72 78 75 78 78
81 72 81 77 77
68 76 80 77 84
80 80 68 77 76
92 74 88 88 60
67 71 79 67 75
77 73 82 63 74
73 82 75 71 78
71 77 67 73 76
70 70 78 73 79
79 74 75 80 67
77 71 71 69 79
77 72 69 68 72
78 81 75 77 65
72 79 78 75 81
69 72 77 67 67
74 77 71 84 75
80 75 80 75 75
69 78 68 82 82
66 81 68 75 80
72 73 81 80 77
81 73 75 81 87
67 84 84 74 64
79 87 79 72 61
73 83 75 82 76
75 81 76 80 75
64 76 80 69 70
66 61 70 76 66
68 69 68 74 85
75 78 75 63 74
69 76 75 90 81
72 84 74 73 72
68 73 79 79 77
80 84 73 95 70
81 76 72 78 81
71 75 69 72 75
61 72 68 77 74
78 76 70 81 91
80 89 72 73 78
72 78 73 81 75
77 69 76 71 69
79 73 66 73 79
77 82 77 79 81
65 71 73 65 71
84 78 85 72 74
74 75 74 77 75
78 69 85 67 67
77 71 72 83 74
66 79 70 75 70
88 63 73 74 76
63 69 91 61 69
74 74 89 80 84
74 72 72 69 82
85 80 76 75 73
68 81 77 76 82
76 82 74 65 74
76 72 75 80 81
75 76 85 76 69
73 62 68 78 81
73 78 71 78 75
79 72 81 73 76
70 81 66 72 78
74 74 73 76 81
71 77 84 81 86
81 67 62 75 83
78 81 77 81 77
83 64 73 68 76
80 81 79 81 74
70 78 76 70 83
76 71 70 81 81
61 67 66 76 88
85 78 79 67 69
70 86 72 70 75
63 74 70 82 79
57 76 79 79 83
70 67 79 75 81
73 61 73 73 73
76 72 79 70 81
71 87 69 78 77
73 71 75 63 78
71 72 70 73 72
80 78 69 61 82
69 69 73 67 72
68 91 77 64 67
60 69 74 88 88
74 77 75 65 83
80 74 73 68 77
83 74 76 75 69
70 75 70 73 77
63 69 84 64 93
89 74 75 78 70
75 66 84 70 69
84 60 75 72 87
79 63 62 70 68
79 75 79 82 78
78 75 82 74 70
68 82 74 72 90
62 76 68 72 77
66 78 77 71 70
73 81 91 71 73
78 74 85 78 89
84 81 82 79 74
79 70 72 72 86
71 73 75 65 80
75 78 73 71 74
79 79 83 80 87
73 67 71 81 80
74 72 83 83 71
63 77 75 78 68
73 78 76 65 73
71 88 80 68 67
64 80 69 76 71
70 72 70 63 70
73 71 77 74 64
75 69 77 73 71
69 64 76 72 67
72 76 72 73 88
70 77 79 81 74
75 70 69 72 84
92 72 68 76 74
76 80 77 82 72
71 78 83 78 65
73 69 86 76 76
69 75 73 80 86
70 80 84 72 75
79 73 73 77 74
74 73 67 84 77
75 79 80 76 72
80 74 70 71 78
73 77 83 77 75
71 69 79 83 68
74 73 81 75 81
65 75 74 78 81
78 74 63 77 76
78 76 75 80 69
75 66 79 76 78
80 85 75 68 76
76 63 71 80 66
82 81 72 69 77
73 82 77 73 80
81 76 70 70 73
72 79 79 69 91
83 65 73 83 72
70 75 68 70 70
75 77 62 74 81
71 67 64 69 70
75 68 67 83 72
74 76 73 73 72
74 76 77 83 71
66 77 68 68 75
77 79 85 73 70
79 68 77 81 88
72 76 77 76 68
67 74 69 82 67
92 75 81 73 70
76 74 74 78 76
78 72 74 73 73
85 71 70 73 77
78 77 71 86 74
68 76 85 70 85
73 70 68 65 84
77 71 75 66 71
75 73 80 69 76
77 80 87 67 68
74 85 67 83 75
78 80 70 71 81
82 77 74 85 71
75 71 68 76 77
70 74 72 74 71
78 68 87 85 66
75 74 76 80 82
68 77 89 79 83
68 74 80 83 74
62 72 80 67 64
71 70 81 72 71
79 73 65 85 73
80 88 75 72 77
73 79 82 79 74
72 79 68 75 81
63 78 72 73 76
85 75 76 86 83
84 72 71 77 80
68 74 79 72 74
74 65 68 78 71
80 68 78 79 76
61 72 74 88 82
73 75 82 72 79
79 74 64 76 80
83 77 77 72 75
74 72 71 68 73
81 68 64 84 85
67 77 75 71 75
80 85 74 81 84
72 79 72 82 75
69 80 64 78 71
75 80 76 82 85
79 74 84 82 69
64 83 80 78 74
73 73 69 72 68
82 71 66 76 80
70 84 76 72 69
70 67 72 83 80
72 80 66 75 73
60 84 74 79 81
86 73 71 76 62
72 75 83 70 74
70 73 64 76 81
83 74 74 74 69
70 84 92 84 73
80 69 80 84 73
63 74 72 77 81
81 75 77 87 71
78 67 78 71 68
77 70 75 74 70
74 79 77 72 71
84 75 67 76 69
72 69 85 67 75
75 82 70 72 72
82 77 68 58 73
73 78 68 75 77
75 72 83 82 82
74 75 65 77 83
71 71 73 76 74
77 73 79 74 76
82 86 77 77 72
67 75 78 81 85
77 77 80 68 80
68 77 82 65 80
68 70 70 87 85
73 77 77 78 79
73 65 75 78 70
85 68 82 72 69
78 79 77 72 62
79 70 75 67 69
77 64 71 81 82
77 81 82 77 88
69 88 70 69 76
61 71 62 82 70
78 83 86 86 68
70 77 61 74 76
79 68 77 76 66
64 81 77 73 80
70 71 68 73 68
85 72 79 80 75
84 78 87 69 69
80 65 72 73 64
68 77 74 72 69
74 78 72 77 90
76 72 77 70 72
69 77 81 89 75
61 77 75 80 70
87 80 78 80 83
75 81 77 67 75
71 74 65 75 73
77 61 83 91 75
78 68 61 71 87
77 77 79 70 70
79 72 66 67 70
68 65 74 60 75
76 74 80 87 68
76 70 74 78 75
81 83 71 67 66
81 78 79 78 81
75 76 75 70 76
77 88 78 75 71
83 80 75 86 82
80 72 79 78 77
74 77 77 69 76
70 70 82 79 83
75 86 71 72 76
69 76 80 78 65
74 83 82 69 77
70 89 78 77 78
72 72 87 76 83
75 72 78 79 78
81 70 78 84 79
76 72 70 81 74
75 69 75 64 64
70 81 67 71 89
72 68 70 68 81
74 68 71 81 81
73 72 78 70 85
74 90 78 75 73
79 74 67 70 72
82 81 82 66 84
78 73 71 84 67
74 76 85 81 80
73 74 80 72 72
85 70 71 77 82
84 68 77 80 69
65 66 70 78 80
75 82 80 77 81
65 71 70 71 79
80 83 81 77 62
66 70 73 80 81
75 83 65 80 79
76 73 68 71 73
74 74 77 65 62
72 77 65 68 65
68 68 79 89 82
81 55 69 83 74
74 67 80 82 65
71 72 80 80 74
78 83 70 70 67
72 72 71 82 77
85 82 78 69 77
86 88 58 79 77
71 79 91 80 82
66 78 74 67 74
77 89 85 79 75
59 78 76 80 73
76 60 66 73 73
81 83 85 74 78
72 79 75 78 69
81 75 82 77 72
74 73 82 75 85
64 69 79 81 68
78 80 76 76 74
81 74 72 77 67
80 76 64 65 78
73 71 86 84 76
77 80 73 66 75
79 71 76 63 75
77 84 78 74 72
80 84 68 76 72
80 85 73 67 62
77 65 73 81 84
74 78 73 72 73
66 71 71 66 75
72 75 74 71 77
74 63 76 60 65
84 66 66 77 73
72 79 78 71 77
69 70 75 73 72
74 69 66 66 84
69 78 71 80 70
81 79 79 72 80
81 72 82 77 73
59 64 74 85 70
80 70 72 71 65
69 80 76 84 67
73 84 78 75 68
72 77 75 69 80
75 81 73 83 76
73 85 74 69 74
71 68 86 79 82
81 64 79 81 63
81 73 72 71 57
87 70 87 83 75
73 78 71 82 88
76 71 76 73 73
79 69 73 74 70
68 73 76 82 79
67 73 71 68 66
76 69 79 63 74
74 77 81 82 83
74 78 79 75 78
73 73 67 85 72
75 71 78 79 74
75 81 81 78 76
65 73 73 84 76
76 83 71 76 80
73 65 76 71 81
70 68 72 74 74
61 63 72 73 88
76 76 78 64 79
79 70 81 73 75
72 79 80 78 86
71 71 66 77 72
73 74 73 70 84
74 80 77 61 61
69 75 87 86 72
74 77 65 67 73
74 79 79 81 77
62 75 70 82 68
59 78 80 78 81
73 82 73 78 65
73 80 71 82 85
71 72 78 78 76
73 72 79 74 72
73 76 75 69 61
68 70 81 81 80
73 79 73 80 73
78 72 69 81 77
77 73 82 81 73
76 69 72 75 79
79 74 88 72 77
81 71 80 70 77
71 81 69 77 81
74 68 74 82 62
70 76 64 77 81
78 73 73 72 74
72 79 84 75 77
76 73 73 64 82
73 73 77 85 68
76 73 72 75 70
81 75 77 65 79
80 75 68 88 82
68 72 71 82 71
69 71 74 77 69
69 81 81 76 74
79 74 76 87 78
73 91 72 77 71
80 82 86 84 75
81 79 65 71 78
69 73 70 73 72
73 75 77 66 81
78 73 88 72 70
70 67 75 75 76
86 73 69 81 84
85 85 76 79 71
68 70 90 72 79
77 80 70 88 61
67 77 77 71 81
72 83 74 70 64
65 78 75 75 74
80 71 80 66 85
72 77 70 73 78
86 76 73 71 68
75 84 86 77 83
73 78 70 81 74
76 72 81 73 79
77 78 74 84 76
78 85 78 81 81
83 76 74 76 70
82 66 77 80 87
78 66 70 77 73
82 81 77 67 78
68 96 74 81 76
76 72 78 91 78
76 77 81 73 67
74 71 62 83 75
76 73 78 68 65
74 78 71 82 79
68 79 88 76 71
85 78 69 81 69
