79 79 68 77 87
77 62 80 81 69
69 66 91 86 70
89 56 84 70 65
82 66 78 75 83
64 79 69 81 71
83 65 85 66 77
77 70 68 101 75
71 80 77 76 64
82 66 92 78 92
87 82 75 78 70
80 75 75 68 73
70 86 67 83 80
74 85 67 84 70
74 75 81 65 81
61 66 85 77 78
81 76 75 86 67
80 66 76 77 78
75 84 80 66 84
80 78 72 85 84
67 84 79 90 69
61 81 87 73 86
66 74 86 56 88
65 87 82 86 74
76 74 89 75 103
76 66 70 85 71
67 83 83 86 76
85 78 70 71 81
78 71 75 79 70
76 89 71 75 72
82 71 74 83 77
70 69 71 81 71
70 74 87 67 79
87 69 71 89 72
71 74 87 82 78
64 69 59 71 59
85 76 73 79 82
72 80 76 77 83
80 71 69 86 73
79 70 69 74 65
76 87 86 84 72
64 83 63 74 77
58 82 70 79 64
70 77 86 78 68
61 73 65 72 71
65 66 80 85 75
70 85 63 82 76
79 64 86 74 74
90 78 73 82 74
71 91 83 78 78
78 56 57 70 72
64 78 73 76 70
82 78 88 86 79
81 74 86 70 69
80 75 58 85 73
81 92 72 72 71
80 69 67 70 79
93 86 62 84 65
71 83 74 74 86
76 76 80 76 71
83 67 55 73 73
73 61 69 62 79
78 72 84 69 56
86 84 76 65 76
64 94 86 75 81
73 93 63 67 75
75 79 86 81 78
66 86 73 83 59
74 75 81 72 69
65 85 73 83 66
72 82 77 73 85
80 79 74 71 74
88 64 85 65 83
86 74 81 60 73
57 84 71 73 77
65 91 91 66 78
75 75 75 74 78
72 84 78 70 95
66 69 65 63 88
68 73 55 72 82
83 71 64 75 76
73 68 69 86 74
70 94 62 81 83
73 75 75 83 88
75 68 84 67 77
72 75 68 81 60
73 69 76 71 69
75 80 76 83 79
66 64 66 73 91
70 71 81 77 81
77 92 78 73 82
69 64 80 77 58
70 84 78 66 66
69 77 85 76 73
81 69 79 61 89
81 74 86 65 78
87 76 78 79 65
69 67 61 65 89
72 79 70 73 71
83 64 69 92 72
64 83 81 78 86
74 61 71 84 79
80 84 82 78 76
83 75 72 69 65
80 76 48 76 67
73 85 79 74 82
73 79 76 74 66
67 73 63 87 79
70 85 75 62 68
74 59 62 95 79
73 77 79 93 79
62 82 73 68 72
82 86 71 75 86
71 78 71 79 65
72 72 66 83 81
81 82 87 67 78
76 78 74 82 84
80 70 81 66 72
55 92 73 69 94
68 84 69 77 78
63 77 66 75 65
80 81 70 78 89
84 70 63 87 88
79 80 85 78 75
81 71 69 59 75
70 79 74 77 76
97 68 71 89 79
75 74 68 74 74
76 67 93 65 87
85 68 77 100 64
68 88 74 90 66
69 79 84 65 89
79 88 82 70 84
91 67 82 56 70
79 56 90 64 64
88 76 79 61 79
65 71 73 76 81
68 69 82 76 68
69 94 80 76 74
82 70 79 91 73
55 80 67 69 66
74 71 77 79 77
59 85 73 75 74
80 74 68 76 75
66 79 54 71 88
65 61 73 79 74
101 69 64 71 83
68 93 81 65 77
76 65 86 69 80
79 71 73 81 72
76 91 75 70 73
70 76 67 67 86
83 73 86 55 66
84 78 79 76 69
69 76 97 73 74
67 83 64 79 83
72 72 52 72 64
63 79 78 60 73
79 75 79 81 85
69 83 77 74 75
72 82 73 88 64
81 80 85 69 72
70 70 83 73 77
78 77 74 83 72
72 77 69 58 90
67 82 63 67 59
77 69 85 65 61
90 82 66 77 72
71 80 45 77 76
85 75 72 66 71
68 86 87 68 63
84 81 80 86 74
67 83 70 72 69
65 69 67 82 63
63 74 77 62 75
74 78 86 63 84
75 67 61 73 88
88 75 91 55 79
61 79 85 75 66
67 49 71 83 64
76 92 73 66 81
71 64 88 80 65
62 83 81 73 76
69 78 63 74 90
69 70 66 80 66
84 79 71 77 63
61 75 57 69 69
73 75 79 73 66
71 65 77 77 63
75 73 72 83 73
72 69 64 95 81
83 73 59 66 70
64 63 74 82 81
64 79 67 85 67
80 76 70 74 80
71 77 80 75 75
77 92 77 66 66
78 79 84 64 68
75 54 76 71 79
91 80 76 77 68
63 71 69 80 68
70 76 87 87 75
66 74 80 78 74
84 73 65 87 92
87 66 66 76 85
70 84 84 75 90
73 78 69 71 59
94 83 74 64 77
76 78 79 72 77
66 77 73 83 55
69 72 87 71 72
72 74 67 59 78
87 78 73 69 69
82 70 77 75 71
75 84 66 83 66
86 70 74 84 59
76 81 69 80 71
75 75 78 69 80
75 68 67 77 66
69 82 87 65 77
67 79 64 62 77
67 81 67 81 79
97 74 70 81 78
74 84 78 71 72
67 67 83 63 65
80 86 68 74 88
66 66 88 87 74
66 77 73 71 79
73 72 80 76 72
74 73 71 82 75
73 67 90 84 82
65 75 74 70 85
64 62 73 86 71
75 68 67 74 82
83 78 80 76 63
79 77 56 60 66
73 95 71 79 77
69 77 74 85 77
61 75 68 72 71
77 85 68 58 87
63 77 72 64 66
59 83 82 50 78
83 74 80 93 71
72 65 71 63 57
64 83 68 70 69
69 67 57 75 69
91 76 63 80 81
77 83 99 73 82
76 78 77 72 75
84 70 76 69 84
59 80 75 77 86
71 62 77 69 77
66 77 76 90 76
64 81 66 82 54
78 84 72 58 80
74 77 72 78 82
64 79 85 92 66
63 58 80 88 69
56 71 77 68 72
79 84 77 69 71
77 84 53 89 69
74 78 97 72 82
72 84 90 67 81
80 74 64 90 69
63 53 70 70 75
72 78 71 75 76
72 76 79 69 76
80 69 86 83 70
76 77 60 83 78
74 75 73 67 82
71 63 63 76 75
76 65 81 72 72
75 72 90 77 57
71 77 75 69 82
75 80 62 71 83
79 67 85 81 72
68 81 69 72 80
75 81 78 76 66
88 62 90 86 79
92 64 90 95 82
83 64 78 77 89
82 87 76 83 74
64 70 86 82 75
77 82 75 83 75
78 76 79 59 74
70 89 78 80 76
76 77 70 89 62
80 75 60 71 79
78 67 62 76 65
88 78 81 66 91
73 65 60 65 66
90 78 68 80 67
67 77 85 75 72
80 69 76 82 72
68 90 79 75 89
68 84 78 67 72
79 71 67 65 82
81 62 78 71 77
79 68 64 84 60
69 73 79 79 84
79 59 80 69 80
77 76 86 78 67
75 73 72 87 76
84 85 78 78 82
74 83 73 61 78
77 78 65 76 70
88 76 96 83 74
72 65 64 84 70
67 76 58 94 80
87 68 89 71 70
63 72 82 70 62
83 74 77 78 77
70 85 78 74 72
72 62 90 76 58
61 61 62 80 81
73 82 69 73 81
72 71 74 71 53
74 76 81 71 68
76 70 71 83 74
65 74 74 67 78
77 66 77 73 60
84 87 82 70 79
67 78 72 76 73
80 84 72 82 80
82 81 81 70 85
73 79 65 63 66
65 61 62 82 70
82 65 65 75 62
75 65 79 78 79
75 68 82 77 76
68 69 72 76 87
81 68 75 74 66
64 68 66 58 80
63 86 69 79 71
61 80 71 70 82
76 78 70 84 75
80 64 78 73 71
69 76 71 89 76
66 82 84 74 63
83 76 71 89 70
70 74 80 80 83
80 70 71 57 74
77 66 80 73 70
84 81 82 96 77
76 80 77 56 77
82 67 79 78 81
62 87 76 67 80
77 69 83 58 82
73 84 76 83 72
58 64 81 61 80
69 67 76 75 81
77 75 72 58 59
86 64 76 72 79
90 67 69 66 69
92 70 77 58 76
74 74 70 71 65
74 67 72 76 84
84 75 76 64 60
87 71 87 78 73
75 83 77 84 77
68 69 72 75 70
67 59 82 68 61
72 58 67 88 81
69 77 71 60 73
82 84 80 60 72
67 81 85 75 89
60 77 88 85 86
75 67 81 60 85
77 81 59 67 72
75 78 65 65 72
84 73 62 85 79
70 57 80 66 89
67 68 105 69 73
76 85 88 71 75
69 65 64 81 57
82 70 90 86 72
77 81 83 74 90
70 58 70 76 78
58 71 69 91 79
105 54 67 70 82
66 64 82 78 80
69 79 87 69 82
65 65 70 71 79
67 100 84 68 87
67 78 66 77 69
66 82 77 78 67
74 82 67 79 73
84 86 68 67 76
62 72 74 79 84
65 76 81 71 87
72 67 85 77 78
62 65 90 71 86
59 77 67 67 78
72 53 78 80 72
65 82 75 72 68
74 83 82 73 75
65 80 61 63 78
73 85 89 70 69
76 62 78 79 76
71 78 80 73 67
73 72 70 58 79
77 71 66 76 77
75 76 68 74 70
79 90 67 83 66
67 62 64 88 76
84 74 76 78 74
80 87 74 82 68
80 68 65 69 60
64 79 72 62 76
66 76 79 65 86
71 93 79 69 89
83 71 65 88 87
71 76 73 73 76
66 70 75 67 79
88 69 76 86 63
75 74 76 74 77
75 83 82 61 83
67 70 83 82 75
83 71 79 66 78
60 65 84 86 82
72 68 82 67 69
84 87 69 80 72
76 67 71 77 90
74 68 72 93 83
65 77 83 72 77
89 82 76 81 75
69 71 67 67 59
61 76 75 79 75
92 57 83 85 91
78 74 81 68 73
80 74 60 60 94
63 68 84 71 101
86 84 78 65 71
67 83 80 78 68
75 88 76 74 80
77 76 76 66 81
61 66 75 73 82
86 58 86 72 77
73 82 73 81 96
68 79 66 76 71
87 85 80 73 71
56 69 81 77 85
64 72 77 76 76
71 66 83 97 77
72 81 81 71 60
78 61 67 76 83
74 68 72 70 67
90 72 80 66 60
82 74 63 76 63
71 74 74 75 82
83 79 68 60 71
61 78 78 78 67
80 74 83 72 71
81 97 81 85 75
76 62 72 71 70
72 104 70 72 69
75 84 63 78 76
67 66 69 70 79
61 76 81 95 78
63 62 78 73 66
85 71 77 70 94
96 75 69 84 77
75 72 76 84 49
65 72 70 62 61
74 82 68 82 67
90 81 82 75 62
59 73 71 73 72
81 88 71 65 84
73 88 77 89 69
74 82 85 62 77
77 93 83 89 77
80 82 74 62 66
77 70 65 89 75
64 78 103 60 80
97 71 68 66 75
81 75 70 91 66
72 66 67 75 72
70 80 77 76 74
74 53 76 85 78
72 62 89 71 86
78 79 61 77 81
71 86 86 73 82
85 74 80 79 83
74 79 78 79 73
77 77 60 65 83
79 73 89 62 71
64 68 81 79 71
68 71 82 90 73
77 70 74 79 66
83 57 70 70 89
78 77 77 77 71
65 87 86 71 68
74 63 79 69 88
68 47 79 67 60
87 73 69 89 86
77 70 86 76 67
75 95 72 67 71
78 77 70 72 75
79 80 61 73 79
66 73 73 78 87
73 71 65 51 91
77 80 72 82 61
88 83 76 79 76
96 84 85 55 71
72 65 86 76 60
74 66 71 71 67
69 66 81 83 56
67 68 87 62 69
88 85 97 67 64
79 68 82 88 69
84 79 70 73 73
66 64 73 62 61
75 78 84 83 86
70 67 72 73 77
84 83 82 81 66
76 70 68 74 76
91 67 86 64 80
74 78 86 84 77
68 80 71 74 62
60 75 66 58 88
81 81 84 78 84
65 70 71 82 64
72 69 65 88 63
74 71 80 72 86
70 82 79 71 80
78 66 67 73 64
81 77 92 82 78
73 77 93 80 84
83 72 69 82 66
70 71 53 79 83
68 84 75 72 80
51 76 68 69 73
73 62 81 82 74
63 62 57 70 92
75 70 80 70 80
71 62 84 88 75
76 75 71 79 73
69 75 67 59 70
65 79 61 68 65
80 81 66 72 75
73 86 67 57 92
88 64 74 80 81
83 91 68 62 85
71 70 80 78 77
79 77 64 74 74
79 80 61 84 64
80 69 69 74 56
93 76 92 79 82
87 73 67 76 73
80 68 85 93 84
73 87 65 74 70
61 69 80 82 60
80 81 74 87 71
73 67 73 73 86
97 71 69 85 82
71 72 65 72 82
61 74 75 93 65
77 77 90 71 68
67 68 81 79 81
80 74 64 84 64
76 49 100 93 67
76 82 70 70 70
79 82 92 79 77
68 89 73 81 73
76 78 91 70 68
82 66 83 82 66
73 68 83 74 81
76 73 78 97 85
80 72 77 79 85
86 67 83 56 66
73 66 60 75 76
87 82 82 78 81
77 61 78 74 73
70 85 75 68 65
101 95 67 93 89
74 74 85 73 94
76 72 68 82 67
74 96 83 60 58
75 67 75 79 75
74 79 77 76 71
76 63 75 79 68
71 81 84 78 64
86 79 69 80 80
79 91 77 79 68
74 88 95 83 77
68 77 70 70 60
71 62 62 89 71
64 68 89 75 65
84 71 71 94 79
62 75 68 70 82
83 75 73 68 74
78 86 81 76 69
85 63 77 63 79
76 98 81 73 72
62 76 71 73 76
82 77 78 62 72
67 66 80 87 74
65 84 73 74 78
81 71 68 68 72
78 67 67 80 78
83 71 65 83 74
86 77 90 76 75
73 73 66 78 74
79 81 72 80 78
75 80 77 66 81
64 76 75 76 92
83 75 66 95 74
76 76 67 46 74
82 69 67 84 75
74 62 68 89 61
80 81 60 76 69
81 71 59 62 69
98 83 68 75 81
77 77 77 75 62
71 76 59 53 67
72 71 74 92 80
74 69 74 69 86
77 68 71 86 87
59 90 76 66 82
91 76 79 62 71
82 63 65 77 73
88 79 65 79 75
81 72 78 85 84
61 58 55 66 60
72 75 77 80 84
93 74 75 66 93
69 68 73 83 76
91 63 75 69 66
73 78 65 90 70
73 63 64 69 82
71 78 55 71 83
75 73 68 70 64
60 80 71 69 82
79 92 72 75 69
94 52 66 85 90
82 75 67 63 76
78 77 83 68 79
66 68 70 79 85
98 68 57 73 92
80 72 78 78 78
78 69 75 80 84
85 70 74 77 73
67 73 78 91 63
74 92 73 65 79
70 64 63 81 85
97 88 80 73 83
73 83 80 89 78
74 58 59 54 85
74 71 76 70 83
83 71 76 68 62
71 72 83 80 102
72 77 63 68 71
68 69 66 66 76
74 72 72 93 88
67 74 68 61 72
73 64 56 73 80
66 70 64 76 72
78 67 70 71 85
65 76 67 60 74
72 68 83 67 67
70 89 87 70 77
86 74 70 82 89
78 78 78 69 83
60 79 82 71 82
66 77 71 73 72
68 78 73 72 87
82 83 76 73 65
71 82 69 79 62
75 70 58 92 65
72 89 89 78 66
84 52 60 76 80
86 79 71 74 67
63 90 70 93 75
82 67 73 68 73
74 61 67 67 87
77 80 72 65 74
80 55 66 87 64
85 87 83 69 61
79 71 78 83 85
65 91 73 73 63
82 67 82 80 60
76 94 62 73 75
72 74 80 83 80
61 91 81 71 74
78 80 72 84 100
86 96 75 73 72
77 83 77 92 86
73 68 85 86 85
74 81 77 63 93
84 50 92 76 79
68 54 61 69 83
73 74 68 85 77
82 73 68 81 82
68 65 71 74 65
77 76 96 79 67
67 69 79 81 71
68 74 79 79 93
78 73 76 71 85
85 70 79 70 83
75 82 77 78 87
65 66 65 63 82
78 76 64 74 72
88 84 91 72 59
83 81 78 79 62
74 87 71 74 84
59 53 71 60 72
75 71 74 71 75
90 81 75 81 65
77 87 59 64 70
68 68 52 59 84
74 88 73 73 78
72 86 71 67 80
73 68 70 60 59
70 77 76 64 82
74 90 73 91 78
76 82 66 80 73
75 66 59 62 77
73 77 73 70 65
82 65 91 81 82
61 88 74 56 65
65 79 76 75 87
77 67 96 81 70
69 73 74 69 73
74 83 75 71 85
72 83 73 65 72
62 85 74 94 81
65 72 76 72 90
84 88 71 75 82
85 94 76 76 78
76 74 83 52 87
67 92 74 87 78
69 71 72 77 71
78 71 68 76 81
67 78 74 75 82
64 93 75 71 84
57 81 76 80 87
66 78 82 83 78
75 88 62 55 68
76 79 79 91 76
58 69 74 59 67
80 78 58 72 77
56 72 65 71 83
63 79 75 69 70
67 93 69 68 72
78 69 70 69 77
64 71 69 67 63
73 78 73 76 66
67 79 63 75 88
66 92 88 73 83
69 83 70 78 88
78 94 73 74 94
63 78 87 76 74
71 85 77 70 87
57 65 83 65 88
65 69 94 65 73
86 68 77 72 85
84 97 82 71 93
76 91 76 82 74
77 74 71 74 71
82 87 71 72 77
56 67 61 93 61
61 81 75 85 81
64 64 63 69 84
68 74 71 67 87
85 87 95 80 66
74 89 70 74 78
80 74 76 86 72
64 76 82 74 79
79 70 79 72 85
78 67 82 65 70
76 71 68 63 75
80 64 91 85 78
67 79 70 90 81
83 74 70 64 81
83 69 68 80 71
64 80 79 74 76
87 92 74 78 68
86 79 69 79 77
82 63 83 92 71
81 62 71 74 77
78 69 70 67 81
71 66 79 73 66
78 68 64 88 85
87 67 69 101 56
68 67 76 69 72
65 53 93 64 88
84 73 75 75 75
80 73 67 80 69
81 75 78 56 74
69 79 61 76 75
62 76 75 80 78
98 72 69 75 80
68 81 83 76 81
80 80 72 78 65
72 78 66 72 74
75 60 84 75 79
72 65 73 80 90
70 84 73 88 76
54 84 76 72 71
74 78 78 87 73
83 69 95 69 68
75 73 73 76 71
73 67 68 77 96
65 78 70 71 75
73 80 77 73 66
81 87 57 84 66
83 84 59 76 74
83 76 72 82 69
90 82 68 90 84
69 68 80 72 85
86 78 67 74 73
73 77 68 78 95
76 76 74 68 76
69 56 69 67 88
81 83 76 83 66
89 70 84 65 75
69 66 87 72 72
64 67 49 100 85
63 66 74 73 75
71 78 70 64 71
78 70 74 81 76
84 73 80 78 80
71 80 73 76 79
80 45 70 68 81
86 77 77 66 86
85 82 85 70 77
70 66 73 72 68
49 80 67 81 79
68 60 71 83 60
64 75 70 78 89
80 74 59 88 84
76 68 74 59 72
70 63 91 83 68
67 74 93 72 86
79 86 63 77 66
56 75 86 67 70
70 93 77 75 75
80 72 75 78 75
72 77 90 78 74
75 69 77 79 68
73 75 70 83 82
74 77 75 66 77
86 74 76 74 80
77 65 71 81 97
58 69 84 62 70
82 80 61 92 91
73 62 75 73 73
64 66 70 77 63
89 84 70 56 57
63 69 72 76 77
71 83 60 72 74
80 67 82 78 75
59 79 59 67 73
72 81 65 76 88
77 57 74 74 74
63 78 76 84 63
63 75 83 89 81
78 72 76 76 84
89 75 71 68 75
73 78 88 77 81
76 72 70 73 75
72 81 82 85 67
72 71 78 71 87
83 67 83 76 77
77 71 82 78 75
78 79 65 80 83
66 69 67 66 73
63 82 70 80 71
91 79 73 75 74
68 89 65 77 79
70 79 70 74 73
70 81 77 68 67
88 74 84 76 91
75 72 66 89 87
72 70 76 86 75
66 67 74 58 64
79 89 65 62 74
66 63 66 67 64
88 75 86 73 66
74 86 73 69 70
69 86 81 58 78
72 66 76 65 67
70 69 68 60 87
82 62 80 71 68
69 78 85 64 76
68 78 95 77 75
65 95 76 74 67
64 81 70 85 76
65 90 76 73 73
62 63 88 65 65
73 77 70 70 71
84 73 76 72 77
79 82 75 71 61
74 80 72 77 75
73 77 71 82 67
85 69 85 71 83
80 71 84 70 85
72 66 73 74 80
60 85 74 72 74
68 83 72 72 51
81 66 78 92 87
81 84 86 81 80
62 62 79 77 76
67 69 79 71 68
67 55 67 90 91
68 79 75 72 66
79 73 64 60 67
86 95 89 64 79
77 59 82 79 71
68 69 63 68 71
67 79 87 76 67
71 91 67 58 94
94 83 77 98 82
81 91 61 68 85
80 62 58 92 68
81 67 76 63 69
60 76 84 83 62
79 64 81 59 66
93 77 72 82 68
68 72 78 88 83
64 78 61 62 83
84 81 73 86 74
76 70 61 91 65
86 71 74 89 66
77 67 81 86 66
73 64 88 73 70
80 78 71 76 59
78 73 102 77 74
68 74 68 93 54
71 66 71 83 76
82 81 74 86 62
80 85 75 88 74
70 64 75 77 64
70 83 79 79 72
73 74 72 84 55
54 78 77 66 64
76 80 83 77 80
77 79 64 60 100
71 92 96 65 71
73 84 70 69 82
85 71 69 69 63
71 83 76 58 77
77 78 83 71 94
71 55 80 79 62
66 60 65 83 68
74 80 79 82 80
78 69 85 75 77
65 87 73 67 73
71 75 74 80 80
74 73 78 77 72
95 88 78 66 65
63 66 70 68 81
61 71 70 70 68
67 65 67 68 88
67 66 77 73 67
66 62 81 73 72
81 61 85 60 75
70 76 73 54 80
75 82 76 74 65
75 78 78 76 60
69 78 66 69 67
71 83 76 82 80
